identifiantStation;nomStation;codeLigne;sensLigne;heureEstimeeDepart;dateModification;cleModification;cleTri
TRANSPOLE:StopPointRef:BP:5552:LOC;RUE DE JEMMAPES;L7;PORTE DES POSTES;2021-03-05T23:44:38+01:00;2021-03-05T23:38:29+01:00;TRANSPOLE:ItemId::472904:LOC;PORTE DES POSTES/RUE DE JEMMAPES/2021-03-05T23:44:38.000+01:00
TRANSPOLE:StopPointRef:BP:5552:LOC;RUE DE JEMMAPES;L7;PORTE DES POSTES;2021-03-06T00:14:20+01:00;2021-03-05T23:45:19+01:00;TRANSPOLE:ItemId::471852:LOC;PORTE DES POSTES/RUE DE JEMMAPES/2021-03-06T00:14:20.000+01:00
TRANSPOLE:StopPointRef:BP:3904:LOC;SIMONS;L7;PORTE DES POSTES;2021-03-05T23:28:33+01:00;2021-03-05T23:16:44+01:00;TRANSPOLE:ItemId::471826:LOC;PORTE DES POSTES/SIMONS/2021-03-05T23:28:33.000+01:00
TRANSPOLE:StopPointRef:BP:3904:LOC;SIMONS;L7;PORTE DES POSTES;2021-03-05T23:57:35+01:00;2021-03-05T23:46:57+01:00;TRANSPOLE:ItemId::472914:LOC;PORTE DES POSTES/SIMONS/2021-03-05T23:57:35.000+01:00
TRANSPOLE:StopPointRef:BP:3904:LOC;SIMONS;L7;PORTE DES POSTES;2021-03-06T00:26:23+01:00;2021-03-05T23:26:29+01:00;TRANSPOLE:ItemId::471862:LOC;PORTE DES POSTES/SIMONS/2021-03-06T00:26:23.000+01:00
TRANSPOLE:StopPointRef:BP:5575:LOC;CTRE COMMERCIAL;L4;QUAI DE PAUSE L4;2021-03-05T23:24:39+01:00;2021-03-05T23:15:30+01:00;TRANSPOLE:ItemId::454471:LOC;QUAI DE PAUSE L4/CTRE COMMERCIAL/2021-03-05T23:24:39.000+01:00
TRANSPOLE:StopPointRef:BP:4965:LOC;AVELGHEM;L3;QUART. BEAULIEU;2021-03-05T23:23:21+01:00;2021-03-05T22:08:29+01:00;TRANSPOLE:ItemId::450665:LOC;QUART. BEAULIEU/AVELGHEM/2021-03-05T23:23:21.000+01:00
TRANSPOLE:StopPointRef:BP:4965:LOC;AVELGHEM;L3;QUART. BEAULIEU;2021-03-05T23:54:21+01:00;2021-03-05T22:39:29+01:00;TRANSPOLE:ItemId::452146:LOC;QUART. BEAULIEU/AVELGHEM/2021-03-05T23:54:21.000+01:00
TRANSPOLE:StopPointRef:BP:7313:LOC;BERTHELOT;35;QUART. BEAULIEU;2021-03-06T00:04:33+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374938:LOC;QUART. BEAULIEU/BERTHELOT/2021-03-06T00:04:33.000+01:00
TRANSPOLE:StopPointRef:BP:4635:LOC;C. COMMERCIAL;L3;QUART. BEAULIEU;2021-03-05T23:26:27+01:00;2021-03-05T23:19:05+01:00;TRANSPOLE:ItemId::450668:LOC;QUART. BEAULIEU/C. COMMERCIAL/2021-03-05T23:26:27.000+01:00
TRANSPOLE:StopPointRef:BP:4635:LOC;C. COMMERCIAL;L3;QUART. BEAULIEU;2021-03-05T23:57:47+01:00;2021-03-05T23:50:09+01:00;TRANSPOLE:ItemId::452149:LOC;QUART. BEAULIEU/C. COMMERCIAL/2021-03-05T23:57:47.000+01:00
TRANSPOLE:StopPointRef:BP:2107:LOC;CARNOT;L3;QUART. BEAULIEU;2021-03-05T23:24:24+01:00;2021-03-05T22:08:29+01:00;TRANSPOLE:ItemId::450666:LOC;QUART. BEAULIEU/CARNOT/2021-03-05T23:24:24.000+01:00
TRANSPOLE:StopPointRef:BP:2107:LOC;CARNOT;L3;QUART. BEAULIEU;2021-03-05T23:55:24+01:00;2021-03-05T22:39:29+01:00;TRANSPOLE:ItemId::452147:LOC;QUART. BEAULIEU/CARNOT/2021-03-05T23:55:24.000+01:00
TRANSPOLE:StopPointRef:BP:3319:LOC;CARRIERE ANDRE;35;QUART. BEAULIEU;2021-03-06T00:23:56+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374958:LOC;QUART. BEAULIEU/CARRIERE ANDRE/2021-03-06T00:23:56.000+01:00
TRANSPOLE:StopPointRef:BP:5327:LOC;CHARDONNET;35;QUART. BEAULIEU;2021-03-06T00:09:50+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374944:LOC;QUART. BEAULIEU/CHARDONNET/2021-03-06T00:09:50.000+01:00
TRANSPOLE:StopPointRef:BP:5542:LOC;CIMETIERE;35;QUART. BEAULIEU;2021-03-06T00:12:42+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374947:LOC;QUART. BEAULIEU/CIMETIERE/2021-03-06T00:12:42.000+01:00
TRANSPOLE:StopPointRef:BP:4824:LOC;COLLEGE NERUDA;35;QUART. BEAULIEU;2021-03-06T00:25:26+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374960:LOC;QUART. BEAULIEU/COLLEGE NERUDA/2021-03-06T00:25:26.000+01:00
TRANSPOLE:StopPointRef:BP:2796:LOC;CURIE;35;QUART. BEAULIEU;2021-03-06T00:26:18+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374961:LOC;QUART. BEAULIEU/CURIE/2021-03-06T00:26:18.000+01:00
TRANSPOLE:StopPointRef:BP:4811:LOC;DE GAULLE;L3;QUART. BEAULIEU;2021-03-05T23:28:49+01:00;2021-03-05T22:58:29+01:00;TRANSPOLE:ItemId::450670:LOC;QUART. BEAULIEU/DE GAULLE/2021-03-05T23:28:49.000+01:00
TRANSPOLE:StopPointRef:BP:4811:LOC;DE GAULLE;L3;QUART. BEAULIEU;2021-03-05T23:59:49+01:00;2021-03-05T23:25:29+01:00;TRANSPOLE:ItemId::452151:LOC;QUART. BEAULIEU/DE GAULLE/2021-03-05T23:59:49.000+01:00
TRANSPOLE:StopPointRef:BP:4811:LOC;DE GAULLE;35;QUART. BEAULIEU;2021-03-06T00:21:30+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374955:LOC;QUART. BEAULIEU/DE GAULLE/2021-03-06T00:21:30.000+01:00
TRANSPOLE:StopPointRef:BP:5662:LOC;EGALITE;35;QUART. BEAULIEU;2021-03-06T00:15:38+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374951:LOC;QUART. BEAULIEU/EGALITE/2021-03-06T00:15:38.000+01:00
TRANSPOLE:StopPointRef:BP:1683:LOC;EUROTELEPORT;L3;QUART. BEAULIEU;2021-03-05T23:19:00+01:00;2021-03-05T23:07:29+01:00;TRANSPOLE:ItemId::450661:LOC;QUART. BEAULIEU/EUROTELEPORT/2021-03-05T23:19:00.000+01:00
TRANSPOLE:StopPointRef:BP:1683:LOC;EUROTELEPORT;L3;QUART. BEAULIEU;2021-03-05T23:50:00+01:00;2021-03-05T23:40:14+01:00;TRANSPOLE:ItemId::452142:LOC;QUART. BEAULIEU/EUROTELEPORT/2021-03-05T23:50:00.000+01:00
TRANSPOLE:StopPointRef:BP:171:LOC;FLANDRE;35;QUART. BEAULIEU;2021-03-06T00:23:30+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374957:LOC;QUART. BEAULIEU/FLANDRE/2021-03-06T00:23:30.000+01:00
TRANSPOLE:StopPointRef:BP:4825:LOC;FOCH;L3;QUART. BEAULIEU;2021-03-05T23:32:43+01:00;2021-03-05T23:19:59+01:00;TRANSPOLE:ItemId::450673:LOC;QUART. BEAULIEU/FOCH/2021-03-05T23:32:43.000+01:00
TRANSPOLE:StopPointRef:BP:4825:LOC;FOCH;L3;QUART. BEAULIEU;2021-03-06T00:04:33+01:00;2021-03-05T23:50:14+01:00;TRANSPOLE:ItemId::452154:LOC;QUART. BEAULIEU/FOCH/2021-03-06T00:04:33.000+01:00
TRANSPOLE:StopPointRef:BP:4226:LOC;GALON D'EAU;L3;QUART. BEAULIEU;2021-03-05T23:20:42+01:00;2021-03-05T22:51:14+01:00;TRANSPOLE:ItemId::450663:LOC;QUART. BEAULIEU/GALON D'EAU/2021-03-05T23:20:42.000+01:00
TRANSPOLE:StopPointRef:BP:4226:LOC;GALON D'EAU;L3;QUART. BEAULIEU;2021-03-05T23:51:42+01:00;2021-03-05T23:20:29+01:00;TRANSPOLE:ItemId::452144:LOC;QUART. BEAULIEU/GALON D'EAU/2021-03-05T23:51:42.000+01:00
TRANSPOLE:StopPointRef:BP:5546:LOC;GRIMOMPREZ;35;QUART. BEAULIEU;2021-03-06T00:13:52+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374948:LOC;QUART. BEAULIEU/GRIMOMPREZ/2021-03-06T00:13:52.000+01:00
TRANSPOLE:StopPointRef:BP:805:LOC;HERRIOT;L3;QUART. BEAULIEU;2021-03-05T23:33:29+01:00;2021-03-05T23:19:05+01:00;TRANSPOLE:ItemId::450674:LOC;QUART. BEAULIEU/HERRIOT/2021-03-05T23:33:29.000+01:00
TRANSPOLE:StopPointRef:BP:805:LOC;HERRIOT;L3;QUART. BEAULIEU;2021-03-06T00:04:49+01:00;2021-03-05T23:50:09+01:00;TRANSPOLE:ItemId::452155:LOC;QUART. BEAULIEU/HERRIOT/2021-03-06T00:04:49.000+01:00
TRANSPOLE:StopPointRef:BP:4819:LOC;HOTEL DE VILLE;35;QUART. BEAULIEU;2021-03-06T00:20:39+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374954:LOC;QUART. BEAULIEU/HOTEL DE VILLE/2021-03-06T00:20:39.000+01:00
TRANSPOLE:StopPointRef:BP:2949:LOC;JACQUARD;35;QUART. BEAULIEU;2021-03-06T00:14:30+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374949:LOC;QUART. BEAULIEU/JACQUARD/2021-03-06T00:14:30.000+01:00
TRANSPOLE:StopPointRef:BP:3850:LOC;LA HOUZARDE;35;QUART. BEAULIEU;2021-03-06T00:24:36+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374959:LOC;QUART. BEAULIEU/LA HOUZARDE/2021-03-06T00:24:36.000+01:00
TRANSPOLE:StopPointRef:BP:3402:LOC;LA MARTINOIRE;35;QUART. BEAULIEU;2021-03-06T00:09:11+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374943:LOC;QUART. BEAULIEU/LA MARTINOIRE/2021-03-06T00:09:11.000+01:00
TRANSPOLE:StopPointRef:BP:6824:LOC;LA ROSELIERE;L3;QUART. BEAULIEU;2021-03-05T23:32:04+01:00;2021-03-05T23:24:44+01:00;TRANSPOLE:ItemId::450676:LOC;QUART. BEAULIEU/LA ROSELIERE/2021-03-05T23:32:04.000+01:00
TRANSPOLE:StopPointRef:BP:6824:LOC;LA ROSELIERE;L3;QUART. BEAULIEU;2021-03-06T00:05:22+01:00;2021-03-05T22:39:29+01:00;TRANSPOLE:ItemId::452157:LOC;QUART. BEAULIEU/LA ROSELIERE/2021-03-06T00:05:22.000+01:00
TRANSPOLE:StopPointRef:BP:6824:LOC;LA ROSELIERE;35;QUART. BEAULIEU;2021-03-06T00:27:12+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374962:LOC;QUART. BEAULIEU/LA ROSELIERE/2021-03-06T00:27:12.000+01:00
TRANSPOLE:StopPointRef:BP:2707:LOC;LES ARCADES;35;QUART. BEAULIEU;2021-03-05T23:59:43+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374933:LOC;QUART. BEAULIEU/LES ARCADES/2021-03-05T23:59:43.000+01:00
TRANSPOLE:StopPointRef:BP:4834:LOC;LEVANT;35;QUART. BEAULIEU;2021-03-06T00:02:55+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374936:LOC;QUART. BEAULIEU/LEVANT/2021-03-06T00:02:55.000+01:00
TRANSPOLE:StopPointRef:BP:4337:LOC;MONT A LEUX;35;QUART. BEAULIEU;2021-03-06T00:08:08+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374942:LOC;QUART. BEAULIEU/MONT A LEUX/2021-03-06T00:08:08.000+01:00
TRANSPOLE:StopPointRef:BP:4800:LOC;NATIONS UNIES;L3;QUART. BEAULIEU;2021-03-05T23:20:01+01:00;2021-03-05T22:50:29+01:00;TRANSPOLE:ItemId::450662:LOC;QUART. BEAULIEU/NATIONS UNIES/2021-03-05T23:20:01.000+01:00
TRANSPOLE:StopPointRef:BP:4800:LOC;NATIONS UNIES;L3;QUART. BEAULIEU;2021-03-05T23:51:01+01:00;2021-03-05T23:19:29+01:00;TRANSPOLE:ItemId::452143:LOC;QUART. BEAULIEU/NATIONS UNIES/2021-03-05T23:51:01.000+01:00
TRANSPOLE:StopPointRef:BP:1354:LOC;PARC DU LION;35;QUART. BEAULIEU;2021-03-06T00:18:59+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374953:LOC;QUART. BEAULIEU/PARC DU LION/2021-03-06T00:18:59.000+01:00
TRANSPOLE:StopPointRef:BP:2816:LOC;PLACE CHAPTAL;L3;QUART. BEAULIEU;2021-03-05T23:22:30+01:00;2021-03-05T23:18:44+01:00;TRANSPOLE:ItemId::450664:LOC;QUART. BEAULIEU/PLACE CHAPTAL/2021-03-05T23:22:30.000+01:00
TRANSPOLE:StopPointRef:BP:2816:LOC;PLACE CHAPTAL;L3;QUART. BEAULIEU;2021-03-05T23:53:05+01:00;2021-03-05T23:20:59+01:00;TRANSPOLE:ItemId::452145:LOC;QUART. BEAULIEU/PLACE CHAPTAL/2021-03-05T23:53:05.000+01:00
TRANSPOLE:StopPointRef:BP:5280:LOC;PLACE THOMAS;35;QUART. BEAULIEU;2021-03-06T00:18:03+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374952:LOC;QUART. BEAULIEU/PLACE THOMAS/2021-03-06T00:18:03.000+01:00
TRANSPOLE:StopPointRef:BP:7315:LOC;POTENTE;35;QUART. BEAULIEU;2021-03-06T00:05:33+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374939:LOC;QUART. BEAULIEU/POTENTE/2021-03-06T00:05:33.000+01:00
TRANSPOLE:StopPointRef:BP:6191:LOC;QUART. BEAULIEU;L3;QUART. BEAULIEU;2021-03-05T23:30:45+01:00;2021-03-05T23:29:59+01:00;TRANSPOLE:ItemId::450675:LOC;QUART. BEAULIEU/QUART. BEAULIEU/2021-03-05T23:30:45.000+01:00
TRANSPOLE:StopPointRef:BP:6191:LOC;QUART. BEAULIEU;L3;QUART. BEAULIEU;2021-03-06T00:04:40+01:00;2021-03-05T22:39:29+01:00;TRANSPOLE:ItemId::452156:LOC;QUART. BEAULIEU/QUART. BEAULIEU/2021-03-06T00:04:40.000+01:00
TRANSPOLE:StopPointRef:BP:7041:LOC;QUART. BEAULIEU;35;QUART. BEAULIEU;2021-03-06T00:27:39+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374964:LOC;QUART. BEAULIEU/QUART. BEAULIEU/2021-03-06T00:27:39.000+01:00
TRANSPOLE:StopPointRef:BP:4262:LOC;REPUBLIQUE;L3;QUART. BEAULIEU;2021-03-05T23:25:13+01:00;2021-03-05T23:19:29+01:00;TRANSPOLE:ItemId::450667:LOC;QUART. BEAULIEU/REPUBLIQUE/2021-03-05T23:25:13.000+01:00
TRANSPOLE:StopPointRef:BP:4262:LOC;REPUBLIQUE;L3;QUART. BEAULIEU;2021-03-05T23:56:30+01:00;2021-03-05T23:49:29+01:00;TRANSPOLE:ItemId::452148:LOC;QUART. BEAULIEU/REPUBLIQUE/2021-03-05T23:56:30.000+01:00
TRANSPOLE:StopPointRef:BP:7317:LOC;SAINT GERARD;35;QUART. BEAULIEU;2021-03-06T00:06:38+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374940:LOC;QUART. BEAULIEU/SAINT GERARD/2021-03-06T00:06:38.000+01:00
TRANSPOLE:StopPointRef:BP:5022:LOC;SAINT LIEVIN;L3;QUART. BEAULIEU;2021-03-05T23:29:51+01:00;2021-03-05T22:08:29+01:00;TRANSPOLE:ItemId::450671:LOC;QUART. BEAULIEU/SAINT LIEVIN/2021-03-05T23:29:51.000+01:00
TRANSPOLE:StopPointRef:BP:5022:LOC;SAINT LIEVIN;L3;QUART. BEAULIEU;2021-03-06T00:01:46+01:00;2021-03-05T23:50:14+01:00;TRANSPOLE:ItemId::452152:LOC;QUART. BEAULIEU/SAINT LIEVIN/2021-03-06T00:01:46.000+01:00
TRANSPOLE:StopPointRef:BP:5022:LOC;SAINT LIEVIN;35;QUART. BEAULIEU;2021-03-06T00:22:18+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374956:LOC;QUART. BEAULIEU/SAINT LIEVIN/2021-03-06T00:22:18.000+01:00
TRANSPOLE:StopPointRef:BP:1387:LOC;SAPIN VERT;35;QUART. BEAULIEU;2021-03-06T00:11:01+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374945:LOC;QUART. BEAULIEU/SAPIN VERT/2021-03-06T00:11:01.000+01:00
TRANSPOLE:StopPointRef:BP:2130:LOC;TOUQUET;35;QUART. BEAULIEU;2021-03-06T00:03:52+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374937:LOC;QUART. BEAULIEU/TOUQUET/2021-03-06T00:03:52.000+01:00
TRANSPOLE:StopPointRef:BP:5623:LOC;TOURCOING CENTRE;35;QUART. BEAULIEU;2021-03-05T23:58:39+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374932:LOC;QUART. BEAULIEU/TOURCOING CENTRE/2021-03-05T23:58:39.000+01:00
TRANSPOLE:StopPointRef:BP:2338:LOC;TOURCOING GARE;35;QUART. BEAULIEU;2021-03-06T00:01:02+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374935:LOC;QUART. BEAULIEU/TOURCOING GARE/2021-03-06T00:01:02.000+01:00
TRANSPOLE:StopPointRef:BP:4936:LOC;TOURCOING POSTE;35;QUART. BEAULIEU;2021-03-06T00:00:07+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374934:LOC;QUART. BEAULIEU/TOURCOING POSTE/2021-03-06T00:00:07.000+01:00
TRANSPOLE:StopPointRef:BP:1904:LOC;VALLON;L3;QUART. BEAULIEU;2021-03-05T23:29:29+01:00;2021-03-05T23:24:26+01:00;TRANSPOLE:ItemId::450672:LOC;QUART. BEAULIEU/VALLON/2021-03-05T23:29:29.000+01:00
TRANSPOLE:StopPointRef:BP:1904:LOC;VALLON;L3;QUART. BEAULIEU;2021-03-06T00:02:09+01:00;2021-03-05T22:39:29+01:00;TRANSPOLE:ItemId::452153:LOC;QUART. BEAULIEU/VALLON/2021-03-06T00:02:09.000+01:00
TRANSPOLE:StopPointRef:BP:4149:LOC;VIEUX BUREAU;35;QUART. BEAULIEU;2021-03-06T00:07:34+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374941:LOC;QUART. BEAULIEU/VIEUX BUREAU/2021-03-06T00:07:34.000+01:00
TRANSPOLE:StopPointRef:BP:4817:LOC;WAGNER;35;QUART. BEAULIEU;2021-03-06T00:12:00+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374946:LOC;QUART. BEAULIEU/WAGNER/2021-03-06T00:12:00.000+01:00
TRANSPOLE:StopPointRef:BP:4967:LOC;WATTRELOS PLACE;L3;QUART. BEAULIEU;2021-03-05T23:27:32+01:00;2021-03-05T22:57:29+01:00;TRANSPOLE:ItemId::450669:LOC;QUART. BEAULIEU/WATTRELOS PLACE/2021-03-05T23:27:32.000+01:00
TRANSPOLE:StopPointRef:BP:4967:LOC;WATTRELOS PLACE;L3;QUART. BEAULIEU;2021-03-05T23:58:32+01:00;2021-03-05T23:24:44+01:00;TRANSPOLE:ItemId::452150:LOC;QUART. BEAULIEU/WATTRELOS PLACE/2021-03-05T23:58:32.000+01:00
TRANSPOLE:StopPointRef:BP:4813:LOC;WINHOUTTE;35;QUART. BEAULIEU;2021-03-06T00:15:13+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374950:LOC;QUART. BEAULIEU/WINHOUTTE/2021-03-06T00:15:13.000+01:00
TRANSPOLE:StopPointRef:BP:2924:LOC;C.H. DRON;L8;RISQUONS TOUT;2021-03-05T23:21:22+01:00;2021-03-05T23:16:29+01:00;TRANSPOLE:ItemId::482375:LOC;RISQUONS TOUT/C.H. DRON/2021-03-05T23:21:22.000+01:00
TRANSPOLE:StopPointRef:BP:2982:LOC;CURIE;L8;RISQUONS TOUT;2021-03-05T23:16:38+01:00;2021-03-05T23:14:59+01:00;TRANSPOLE:ItemId::482370:LOC;RISQUONS TOUT/CURIE/2021-03-05T23:16:38.000+01:00
TRANSPOLE:StopPointRef:BP:5816:LOC;JUIN;L8;RISQUONS TOUT;2021-03-05T23:14:17+01:00;2021-03-05T23:07:44+01:00;TRANSPOLE:ItemId::482373:LOC;RISQUONS TOUT/JUIN/2021-03-05T23:14:17.000+01:00
TRANSPOLE:StopPointRef:BP:4048:LOC;LA FORGETTE;L8;RISQUONS TOUT;2021-03-05T23:23:21+01:00;2021-03-05T23:17:29+01:00;TRANSPOLE:ItemId::482376:LOC;RISQUONS TOUT/LA FORGETTE/2021-03-05T23:23:21.000+01:00
TRANSPOLE:StopPointRef:BP:2206:LOC;O DE BOUSBECQUE;L8;RISQUONS TOUT;2021-03-05T23:20:16+01:00;2021-03-05T23:16:29+01:00;TRANSPOLE:ItemId::482374:LOC;RISQUONS TOUT/O DE BOUSBECQUE/2021-03-05T23:20:16.000+01:00
TRANSPOLE:StopPointRef:BP:3862:LOC;AV. DES SPORTS;L4;TOURCOING CENTRE;2021-03-05T23:40:23+01:00;2021-03-05T23:36:44+01:00;TRANSPOLE:ItemId::454477:LOC;TOURCOING CENTRE/AV. DES SPORTS/2021-03-05T23:40:23.000+01:00
TRANSPOLE:StopPointRef:BP:4214:LOC;BAUWENS;35;TOURCOING CENTRE;2021-03-05T23:19:15+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374889:LOC;TOURCOING CENTRE/BAUWENS/2021-03-05T23:19:15.000+01:00
TRANSPOLE:StopPointRef:BP:7314:LOC;BERTHELOT;35;TOURCOING CENTRE;2021-03-05T23:52:49+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374925:LOC;TOURCOING CENTRE/BERTHELOT/2021-03-05T23:52:49.000+01:00
TRANSPOLE:StopPointRef:BP:7314:LOC;BERTHELOT;35;TOURCOING CENTRE;2021-03-06T00:51:48+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374991:LOC;TOURCOING CENTRE/BERTHELOT/2021-03-06T00:51:48.000+01:00
TRANSPOLE:StopPointRef:BP:344:LOC;BOTANIQUE;TRAM;TOURCOING CENTRE;2021-03-05T23:14:34+01:00;2021-03-05T22:35:05+01:00;TRANSPOLE:ItemId::268437202:LOC;TOURCOING CENTRE/BOTANIQUE/2021-03-05T23:14:34.000+01:00
TRANSPOLE:StopPointRef:BP:344:LOC;BOTANIQUE;TRAM;TOURCOING CENTRE;2021-03-05T23:45:00+01:00;2021-03-05T23:43:50+01:00;TRANSPOLE:ItemId::268439313:LOC;TOURCOING CENTRE/BOTANIQUE/2021-03-05T23:45:00.000+01:00
TRANSPOLE:StopPointRef:BP:344:LOC;BOTANIQUE;TRAM;TOURCOING CENTRE;2021-03-06T00:15:27+01:00;2021-03-06T00:12:25+01:00;TRANSPOLE:ItemId::268437947:LOC;TOURCOING CENTRE/BOTANIQUE/2021-03-06T00:15:27.000+01:00
TRANSPOLE:StopPointRef:BP:1019:LOC;BROSSOLETTE;TRAM;TOURCOING CENTRE;2021-03-05T23:18:42+01:00;2021-03-05T22:50:55+01:00;TRANSPOLE:ItemId::268437205:LOC;TOURCOING CENTRE/BROSSOLETTE/2021-03-05T23:18:42.000+01:00
TRANSPOLE:StopPointRef:BP:1019:LOC;BROSSOLETTE;TRAM;TOURCOING CENTRE;2021-03-05T23:49:25+01:00;2021-03-05T23:49:25+01:00;TRANSPOLE:ItemId::268439316:LOC;TOURCOING CENTRE/BROSSOLETTE/2021-03-05T23:49:25.000+01:00
TRANSPOLE:StopPointRef:BP:1019:LOC;BROSSOLETTE;TRAM;TOURCOING CENTRE;2021-03-06T00:19:39+01:00;2021-03-06T00:12:25+01:00;TRANSPOLE:ItemId::268437950:LOC;TOURCOING CENTRE/BROSSOLETTE/2021-03-06T00:19:39.000+01:00
TRANSPOLE:StopPointRef:BP:3210:LOC;BUISSON;TRAM;TOURCOING CENTRE;2021-03-05T23:17:13+01:00;2021-03-05T22:49:35+01:00;TRANSPOLE:ItemId::268437204:LOC;TOURCOING CENTRE/BUISSON/2021-03-05T23:17:13.000+01:00
TRANSPOLE:StopPointRef:BP:3210:LOC;BUISSON;TRAM;TOURCOING CENTRE;2021-03-05T23:47:31+01:00;2021-03-05T23:45:50+01:00;TRANSPOLE:ItemId::268439315:LOC;TOURCOING CENTRE/BUISSON/2021-03-05T23:47:31.000+01:00
TRANSPOLE:StopPointRef:BP:3210:LOC;BUISSON;TRAM;TOURCOING CENTRE;2021-03-06T00:18:00+01:00;2021-03-06T00:12:35+01:00;TRANSPOLE:ItemId::268437949:LOC;TOURCOING CENTRE/BUISSON/2021-03-06T00:18:00.000+01:00
TRANSPOLE:StopPointRef:BP:3857:LOC;CARIN;35;TOURCOING CENTRE;2021-03-05T23:25:02+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374895:LOC;TOURCOING CENTRE/CARIN/2021-03-05T23:25:02.000+01:00
TRANSPOLE:StopPointRef:BP:7570:LOC;CARNOT;L4;TOURCOING CENTRE;2021-03-05T23:44:25+01:00;2021-03-05T23:36:44+01:00;TRANSPOLE:ItemId::454481:LOC;TOURCOING CENTRE/CARNOT/2021-03-05T23:44:25.000+01:00
TRANSPOLE:StopPointRef:BP:3445:LOC;CARRIERE ANDRE;35;TOURCOING CENTRE;2021-03-05T23:33:14+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374905:LOC;TOURCOING CENTRE/CARRIERE ANDRE/2021-03-05T23:33:14.000+01:00
TRANSPOLE:StopPointRef:BP:3445:LOC;CARRIERE ANDRE;35;TOURCOING CENTRE;2021-03-06T00:32:13+01:00;2021-03-05T21:59:59+01:00;TRANSPOLE:ItemId::374971:LOC;TOURCOING CENTRE/CARRIERE ANDRE/2021-03-06T00:32:13.000+01:00
TRANSPOLE:StopPointRef:BP:4865:LOC;CARTELOT;TRAM;TOURCOING CENTRE;2021-03-05T23:27:04+01:00;2021-03-05T22:51:00+01:00;TRANSPOLE:ItemId::268437212:LOC;TOURCOING CENTRE/CARTELOT/2021-03-05T23:27:04.000+01:00
TRANSPOLE:StopPointRef:BP:4865:LOC;CARTELOT;TRAM;TOURCOING CENTRE;2021-03-05T23:57:39+01:00;2021-03-05T23:49:35+01:00;TRANSPOLE:ItemId::268439323:LOC;TOURCOING CENTRE/CARTELOT/2021-03-05T23:57:39.000+01:00
TRANSPOLE:StopPointRef:BP:4865:LOC;CARTELOT;TRAM;TOURCOING CENTRE;2021-03-06T00:27:29+01:00;2021-03-06T00:12:35+01:00;TRANSPOLE:ItemId::268437957:LOC;TOURCOING CENTRE/CARTELOT/2021-03-06T00:27:29.000+01:00
TRANSPOLE:StopPointRef:BP:3171:LOC;CERISAIE;TRAM;TOURCOING CENTRE;2021-03-05T23:24:40+01:00;2021-03-05T22:42:10+01:00;TRANSPOLE:ItemId::268437210:LOC;TOURCOING CENTRE/CERISAIE/2021-03-05T23:24:40.000+01:00
