Ligne (ID);Ligne (nom court);Code du sens;Destination;Point d'arrêt (ID);Point d'arrêt (nom);Coordonnées;Arrivée;Départ;Précision
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-08T22:50:35+01:00;2021-03-08T22:50:45+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-08T23:13:05+01:00;2021-03-08T23:13:15+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-08T21:52:05+01:00;2021-03-08T21:52:15+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-08T23:08:35+01:00;2021-03-08T23:08:45+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-08T23:26:35+01:00;2021-03-08T23:26:45+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-08T22:01:05+01:00;2021-03-08T22:01:15+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-08T23:22:05+01:00;2021-03-08T23:22:15+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T20:54:31+01:00;2021-03-08T20:54:42+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-08T22:14:35+01:00;2021-03-08T22:14:45+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-08T23:31:05+01:00;2021-03-08T23:31:15+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T20:59:01+01:00;2021-03-08T20:59:12+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-08T22:19:05+01:00;2021-03-08T22:19:15+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T20:40:59+01:00;2021-03-08T20:41:10+01:00;Temps réel
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T21:17:01+01:00;2021-03-08T21:17:11+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-08T22:32:35+01:00;2021-03-08T22:32:45+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T20:45:30+01:00;2021-03-08T20:45:41+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T21:26:01+01:00;2021-03-08T21:26:11+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-08T22:59:35+01:00;2021-03-08T22:59:45+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T20:50:01+01:00;2021-03-08T20:50:12+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T21:39:36+01:00;2021-03-08T21:39:46+01:00;Applicable
1001;a;0;La Poterie;5013;Triangle;48.086405,-1.660521;2021-03-08T23:17:35+01:00;2021-03-08T23:17:45+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T21:03:31+01:00;2021-03-08T21:03:41+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T22:06:36+01:00;2021-03-08T22:06:46+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T20:36:30+01:00;2021-03-08T20:36:41+01:00;Temps réel
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T21:08:01+01:00;2021-03-08T21:08:11+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T22:15:36+01:00;2021-03-08T22:15:46+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T21:12:31+01:00;2021-03-08T21:12:41+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T21:30:31+01:00;2021-03-08T21:30:41+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T22:33:36+01:00;2021-03-08T22:33:46+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T21:21:31+01:00;2021-03-08T21:21:41+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T21:44:06+01:00;2021-03-08T21:44:16+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T23:14:06+01:00;2021-03-08T23:14:16+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T21:35:06+01:00;2021-03-08T21:35:16+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T21:48:36+01:00;2021-03-08T21:48:46+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T23:23:06+01:00;2021-03-08T23:23:16+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T21:57:36+01:00;2021-03-08T21:57:46+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T21:53:06+01:00;2021-03-08T21:53:16+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T23:27:36+01:00;2021-03-08T23:27:46+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T22:11:06+01:00;2021-03-08T22:11:16+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T22:02:06+01:00;2021-03-08T22:02:16+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T20:32:55+01:00;;Temps réel
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T22:29:06+01:00;2021-03-08T22:29:16+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T22:20:06+01:00;2021-03-08T22:20:16+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T20:37:45+01:00;;Temps réel
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T22:42:36+01:00;2021-03-08T22:42:46+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T22:24:36+01:00;2021-03-08T22:24:46+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T20:42:16+01:00;;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T22:47:06+01:00;2021-03-08T22:47:16+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T22:38:06+01:00;2021-03-08T22:38:16+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T20:46:45+01:00;;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T23:00:36+01:00;2021-03-08T23:00:46+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T22:51:36+01:00;2021-03-08T22:51:46+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T21:00:16+01:00;;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T23:09:36+01:00;2021-03-08T23:09:46+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T22:56:06+01:00;2021-03-08T22:56:16+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T21:04:46+01:00;;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T23:18:36+01:00;2021-03-08T23:18:46+01:00;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T23:05:06+01:00;2021-03-08T23:05:16+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T21:22:46+01:00;;Applicable
1001;a;0;La Poterie;5014;Le Blosne;48.087702,-1.654294;2021-03-08T23:32:06+01:00;2021-03-08T23:32:16+01:00;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T21:31:46+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T21:27:16+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T20:51:16+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T21:45:56+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T21:36:56+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T20:55:46+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T22:03:56+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T21:41:26+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T21:09:16+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T22:12:56+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T21:54:56+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T21:13:46+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T22:17:26+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T21:59:26+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T21:18:16+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T22:26:26+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T22:08:26+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T21:50:26+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T22:30:56+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T22:44:26+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T22:21:56+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T22:35:26+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T22:53:26+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T23:06:56+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T22:39:56+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T22:57:56+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T23:20:26+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T22:48:56+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T23:02:26+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T20:52:16+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T23:11:26+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T23:15:56+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T21:05:46+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T23:24:56+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T20:56:46+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T21:14:46+01:00;;Applicable
1001;a;0;La Poterie;5015;La Poterie;48.08745,-1.644513;2021-03-08T23:29:26+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T21:28:27+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T21:19:27+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T20:34:14+01:00;;Temps réel
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T21:32:57+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T21:50:57+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T20:38:44+01:00;;Temps réel
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T21:37:27+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T22:08:57+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T20:43:16+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T21:41:57+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T22:26:57+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T20:47:46+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T21:46:27+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T22:31:27+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T21:01:16+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T21:55:27+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T23:07:27+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T21:10:16+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T22:17:57+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T23:11:57+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T21:23:57+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T22:22:27+01:00;;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T20:33:00+01:00;2021-03-08T20:33:19+01:00;Temps réel
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T21:59:57+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T22:53:57+01:00;;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T20:37:30+01:00;2021-03-08T20:37:49+01:00;Temps réel
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T22:04:27+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T22:58:27+01:00;;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T20:42:02+01:00;2021-03-08T20:42:21+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T22:13:27+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T23:02:57+01:00;;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T21:00:02+01:00;2021-03-08T21:00:17+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T22:35:57+01:00;;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T23:30:27+01:00;;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T21:54:17+01:00;2021-03-08T21:54:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T22:40:27+01:00;;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T21:09:02+01:00;2021-03-08T21:09:17+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T21:58:47+01:00;2021-03-08T21:59:02+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T22:44:57+01:00;;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T21:13:32+01:00;2021-03-08T21:13:47+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T22:07:47+01:00;2021-03-08T22:08:02+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T22:49:27+01:00;;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T21:18:17+01:00;2021-03-08T21:18:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T22:12:17+01:00;2021-03-08T22:12:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T23:16:27+01:00;;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T21:22:47+01:00;2021-03-08T21:23:02+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T22:16:47+01:00;2021-03-08T22:17:02+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T23:20:57+01:00;;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T21:49:47+01:00;2021-03-08T21:50:02+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T22:34:47+01:00;2021-03-08T22:35:02+01:00;Applicable
1001;a;1;J.F. Kennedy;5001;J.F. Kennedy;48.121295,-1.710943;2021-03-08T23:25:42+01:00;;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T22:03:17+01:00;2021-03-08T22:03:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T22:52:47+01:00;2021-03-08T22:53:02+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T20:46:32+01:00;2021-03-08T20:46:51+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T22:25:47+01:00;2021-03-08T22:26:02+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T20:40:37+01:00;2021-03-08T20:40:49+01:00;Temps réel
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T20:51:02+01:00;2021-03-08T20:51:21+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T22:30:17+01:00;2021-03-08T22:30:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T21:07:39+01:00;2021-03-08T21:07:53+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T20:55:32+01:00;2021-03-08T20:55:51+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T22:39:17+01:00;2021-03-08T22:39:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T21:48:22+01:00;2021-03-08T21:48:36+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T21:04:32+01:00;2021-03-08T21:04:47+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T22:43:47+01:00;2021-03-08T22:44:02+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T21:52:52+01:00;2021-03-08T21:53:06+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T21:27:17+01:00;2021-03-08T21:27:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T22:48:17+01:00;2021-03-08T22:48:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T21:57:22+01:00;2021-03-08T21:57:36+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T21:31:47+01:00;2021-03-08T21:32:02+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T22:57:17+01:00;2021-03-08T22:57:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T22:10:52+01:00;2021-03-08T22:11:06+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T21:36:17+01:00;2021-03-08T21:36:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T23:06:17+01:00;2021-03-08T23:06:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T22:28:52+01:00;2021-03-08T22:29:06+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T21:40:47+01:00;2021-03-08T21:41:02+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T20:45:09+01:00;2021-03-08T20:45:21+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T22:33:22+01:00;2021-03-08T22:33:36+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T21:45:17+01:00;2021-03-08T21:45:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T20:58:39+01:00;2021-03-08T20:58:51+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T22:42:22+01:00;2021-03-08T22:42:36+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T22:21:17+01:00;2021-03-08T22:21:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T21:03:09+01:00;2021-03-08T21:03:23+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T22:55:52+01:00;2021-03-08T22:56:06+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T23:01:47+01:00;2021-03-08T23:02:02+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T21:16:52+01:00;2021-03-08T21:17:06+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T23:00:22+01:00;2021-03-08T23:00:36+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T23:10:47+01:00;2021-03-08T23:11:02+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T21:25:52+01:00;2021-03-08T21:26:06+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T23:23:07+01:00;2021-03-08T23:23:21+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T23:15:17+01:00;2021-03-08T23:15:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T21:30:22+01:00;2021-03-08T21:30:36+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T23:27:52+01:00;2021-03-08T23:28:06+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T23:19:47+01:00;2021-03-08T23:20:02+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T21:39:22+01:00;2021-03-08T21:39:36+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-08T20:48:26+01:00;2021-03-08T20:48:37+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T23:24:32+01:00;2021-03-08T23:24:47+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T22:24:22+01:00;2021-03-08T22:24:36+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-08T21:15:37+01:00;2021-03-08T21:15:50+01:00;Applicable
1001;a;1;J.F. Kennedy;5017;Villejean-Université;48.121283,-1.703879;2021-03-08T23:29:17+01:00;2021-03-08T23:29:32+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T22:46:52+01:00;2021-03-08T22:47:06+01:00;Applicable
1001;a;1;J.F. Kennedy;5019;Anatole France;48.118119,-1.687454;2021-03-08T21:20:07+01:00;2021-03-08T21:20:20+01:00;Applicable
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T20:36:07+01:00;2021-03-08T20:36:19+01:00;Temps réel
1001;a;1;J.F. Kennedy;5018;Pontchaillou;48.121578,-1.693461;2021-03-08T23:18:22+01:00;2021-03-08T23:18:36+01:00;Applicable
